country_code,reporting_level,welfare_type,income_group_code,welfare_time,year,nac,nac_sy,relative_distance,estimation_type,interpolation_id,predicted_mean_ppp,reporting_gdp,reporting_pce,reporting_pop,monotonic,same_direction,svy_mean,survey_id,cache_id,region_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,survey_time,survey_mean_lcu,survey_mean_ppp,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
IDN,national,consumption,LMIC,2006,2006,2.55148915648256,2.55148915648256,1,survey,IDN_2006_national,3.81022819998087,2244.0802226202,1348.24831516667,233951652,FALSE,FALSE,3.81022819998087,IDN_2006_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2006_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,4,2005 - 2010,2006,2006,9358.33099978418,3.81022819998087,5353.5595703125,0.458780315178154,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2007,2007,2.63989082443868,2.63989082443868,1,survey,IDN_2007_national,4.25404188764497,2355.1528565328,1397.17441631853,237062337,FALSE,FALSE,4.25404188764497,IDN_2007_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2007_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,4,2005 - 2010,2007,2007,11154.3419318204,4.25404188764497,5353.5595703125,0.489778314195148,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2008,2008,2.72576785383016,2.72576785383016,1,survey,IDN_2008_national,4.37431673891274,2464.60193418272,1452.75957072601,240157903,FALSE,FALSE,4.37431673891274,IDN_2008_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2008_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,4,2005 - 2010,2008,2008,12724.4000877942,4.37431673891274,5353.5595703125,0.543355978435765,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2009,2009,2.78895442766204,2.78895442766204,1,survey,IDN_2009_national,4.42362513036585,2546.21969707767,1504.16949130582,243220028,FALSE,FALSE,4.42362513036585,IDN_2009_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2009_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,4,2005 - 2010,2009,2009,13441.5655884101,4.42362513036585,5353.5595703125,0.567582372972381,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2010,2010,2.88448402986417,2.88448402986417,1,survey,IDN_2010_national,4.86520532574834,2670.8129098953,1555.72852130272,246305322,FALSE,FALSE,4.86520532574834,IDN_2010_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2010_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,4,2005 - 2010,2010,2010,15932.6853198222,4.86520532574834,5353.5595703125,0.611709416029277,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2011,2011,2.98186593954488,2.98186593954488,1,survey,IDN_2011_national,5.42475031548753,2799.62468790318,1613.71450521643,249470032,FALSE,FALSE,5.42475031548753,IDN_2011_SUSENAS_V01_M_V05_A_PIP_PC-GPWG,IDN_2011_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,5,2011 - 2014,2011,2011,18917.6759468669,5.42475031548753,5353.5595703125,0.651396451797747,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2012,2012,3.07945592974784,3.07945592974784,1,survey,IDN_2012_national,5.69465955205223,2930.518445323,1680.97454607929,252698525,FALSE,FALSE,5.69465955205223,IDN_2012_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2012_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,5,2011 - 2014,2012,2012,19908.7592327374,5.69465955205223,5353.5595703125,0.653030986999765,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2013,2013,3.17119992650509,3.17119992650509,1,survey,IDN_2013_national,5.92833228829207,3055.24246006469,1751.19993192339,255852467,FALSE,FALSE,5.92833228829207,IDN_2013_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2013_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,5,2011 - 2014,2013,2013,22611.3056810549,5.92833228829207,5353.5595703125,0.71244355730313,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2014,2014,3.255102905188,3.255102905188,1,survey,IDN_2014_national,6.06040020887318,3170.72103011429,1822.18491822482,258877399,FALSE,FALSE,6.06040020887318,IDN_2014_SUSENAS_V01_M_V05_A_PIP_PC-GPWG,IDN_2014_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,5,2011 - 2014,2014,2014,25132.7635857658,6.06040020887318,5353.5595703125,0.774633548735874,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2015,2015,3.33954300890887,3.33954300890887,1,survey,IDN_2015_national,6.25361955185995,3288.22269725538,1889.08452808832,261799249,FALSE,FALSE,6.25361955185995,IDN_2015_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2015_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2015,2015,28048.6237632186,6.25361955185995,5353.5595703125,0.837794414578604,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2016,2016,3.43095898893734,3.43095898893734,1,survey,IDN_2016_national,6.61656117580963,3416.81005170972,1963.17227478231,264627418,FALSE,FALSE,6.61656117580963,IDN_2016_SUSENAS_V01_M_V04_A_PIP_PC-GPWG,IDN_2016_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2016,2016,30401.6739414531,6.61656117580963,5353.5595703125,0.858267218689908,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2017,2017,3.52705222663244,3.52705222663244,1,survey,IDN_2017_national,7.03939238166372,3553.51999262321,2040.00779611304,267346658,FALSE,FALSE,7.03939238166372,IDN_2017_SUSENAS_V01_M_V02_A_PIP_PC-GPWG,IDN_2017_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2017,2017,33283.0550323027,7.03939238166372,5353.5595703125,0.883172158539122,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2018,2018,3.62974270835021,3.62974270835021,1,survey,IDN_2018_national,7.42871599129138,3701.32155461912,2124.1022373389,269951846,FALSE,FALSE,7.42871599129138,IDN_2018_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2018_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2018,2018,36466.2906981887,7.42871599129138,5353.5595703125,0.916927916046713,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2019,2019,3.73598452171434,3.73598452171434,1,survey,IDN_2019_national,7.50805677329242,3850.90321738979,2212.91942341128,272489381,FALSE,FALSE,7.50805677329242,IDN_2019_SUSENAS_V01_M_V02_A_PIP_PC-GPWG,IDN_2019_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2019,2019,37781.2117894819,7.50805677329242,5353.5595703125,0.939952042288039,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2020,2020,3.66029482668946,3.66029482668946,1,survey,IDN_2020_national,7.7009941724794,3739.44906563161,2135.69429118373,274814866,FALSE,FALSE,7.7009941724794,IDN_2020_SUSENAS_V01_M_V02_A_PIP_PC-GPWG,IDN_2020_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2020,2020,40061.1811603372,7.7009941724794,5353.5595703125,0.97170472730694,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,LMIC,2021,2021,3.73651436641271,3.73651436641271,1,survey,IDN_2021_national,7.95818450940056,3850.68877253903,2163.23260783198,276758053,FALSE,FALSE,7.95818450940056,IDN_2021_SUSENAS_V01_M_V02_A_PIP_PC-GPWG,IDN_2021_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2021,2021,41300.8919148974,7.95818450940056,5353.5595703125,0.96939949034787,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2022,2022,3.84572556275631,3.84572556275631,1,survey,IDN_2022_national,7.91340947332347,4024.91225288391,2253.55713335175,278830529,FALSE,FALSE,7.91340947332347,IDN_2022_SUSENAS_V01_M_V03_A_PIP_PC-GPWG,IDN_2022_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2022,2022,43461.4243163422,7.91340947332347,5353.5595703125,1.02588263074328,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2023,2023,3.95489968161635,3.95489968161635,1,survey,IDN_2023_national,8.16053060632603,4192.65167890692,2344.94992417129,281190067,FALSE,FALSE,8.16053060632603,IDN_2023_SUSENAS_V01_M_V02_A_PIP_PC-GPWG,IDN_2023_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2023,2023,47399.9001874266,8.16053060632603,5353.5595703125,1.08496665184002,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2024,2024,4.07279631681513,4.07279631681513,1,survey,IDN_2024_national,8.25537553279151,4367.86266621191,2444.81220280054,283487931,FALSE,FALSE,8.25537553279151,IDN_2024_SUSENAS_V01_M_V01_A_PIP_PC-GPWG,IDN_2024_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2024,2024,49126.0612278629,8.25537553279151,5353.5595703125,1.11155887808257,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2025,2025,4.18161297958059,4.18161297958059,1,survey,IDN_2025_national,8.61271702088347,4534.57727062008,,285721236,FALSE,FALSE,8.61271702088347,IDN_2025_SUSENAS_V01_M_V01_A_PIP_PC-GPWG,IDN_2025_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2025,2025,51032.4448272489,8.61271702088347,5353.5595703125,1.1067857448497,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IDN,national,consumption,UMIC,2025,2026,4.30484989409062,4.18161297958059,1,extrapolation,IDN_2026_national,8.86654363668573,4725.49037867787,,287886782,FALSE,FALSE,8.61271702088347,IDN_2025_SUSENAS_V01_M_V01_A_PIP_PC-GPWG,IDN_2025_SUSENAS_D1_CON_GPWG,EAS,SUSENAS,national,6,2015 - 2025,2025,2025,51032.4448272489,8.61271702088347,5353.5595703125,1.1067857448497,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1977.5,1981,1.19737036985916,1.18315198144445,0.363636363636364,interpolation,IND_1981_national,3.23459927649976,404.660722328792,319.75738961908,703696250,TRUE,TRUE,3.18316898944745,IND_1977_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1977_NSS_D1_CON_SYNTH,SAS,NSS,national,0,1977,1977,1977-1978,2.62437413570284,3.18316898944745,19.4689502716064,0.0423470847308636,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1981,1.19737036985916,1.24445195662212,0.636363636363636,interpolation,IND_1981_national,3.23459927649976,404.660722328792,319.75738961908,703696250,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1977.5,1982,1.21150719931768,1.18315198144445,0.181818181818182,interpolation,IND_1982_national,3.28573455117749,411.485940280355,318.070073825478,720313473,TRUE,TRUE,3.18316898944745,IND_1977_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1977_NSS_D1_CON_SYNTH,SAS,NSS,national,0,1977,1977,1977-1978,2.62437413570284,3.18316898944745,19.4689502716064,0.0423470847308636,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1982,1.21150719931768,1.24445195662212,0.818181818181818,interpolation,IND_1982_national,3.28573455117749,411.485940280355,318.070073825478,720313473,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1983,1.24445195662212,1.24445195662212,1,survey,IND_1983_national,3.40490124402732,427.471110823484,329.527930987485,737372681,FALSE,FALSE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1984,1.26389796796186,1.24445195662212,0.777777777777778,interpolation,IND_1984_national,3.40814150097065,437.013587992134,334.946888622424,754875449,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1984,1.26389796796186,1.35183834704681,0.222222222222222,interpolation,IND_1984_national,3.40814150097065,437.013587992134,334.946888622424,754875449,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1985,1.2858573139564,1.24445195662212,0.555555555555556,interpolation,IND_1985_national,3.41180055074115,447.860454281181,339.831894179059,772647793,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1985,1.2858573139564,1.35183834704681,0.444444444444444,interpolation,IND_1985_national,3.41180055074115,447.860454281181,339.831894179059,772647793,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1986,1.30831744869356,1.24445195662212,0.333333333333333,interpolation,IND_1986_national,3.41554304611764,459.035884575731,343.374648782893,790689978,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1986,1.30831744869356,1.35183834704681,0.666666666666667,interpolation,IND_1986_national,3.41554304611764,459.035884575731,343.374648782893,790689978,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1983,1987,1.32488273005597,1.24445195662212,0.111111111111111,interpolation,IND_1987_national,3.41830329175439,467.338870096817,346.884669332206,808931270,TRUE,TRUE,3.40490124402732,IND_1983_NSS_V01_M_V02_A_PIP_PC-GROUP,IND_1983_NSS_D1_CON_SYNTH,SAS,NSS,national,1,1983,1983,1983,4.58072910118065,3.40490124402732,19.4689502716064,0.0691015124320984,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1987,1.32488273005597,1.35183834704681,0.888888888888889,interpolation,IND_1987_national,3.41830329175439,467.338870096817,346.884669332206,808931270,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1988,1.37879396403765,1.35183834704681,0.916666666666667,interpolation,IND_1988_national,3.44395425269201,494.505495708233,357.94175793031,827342990,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1988,1.37879396403765,1.52578018771845,0.0833333333333334,interpolation,IND_1988_national,3.44395425269201,494.505495708233,357.94175793031,827342990,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1989,1.42179879312073,1.35183834704681,0.75,interpolation,IND_1989_national,3.47771181729606,516.539373428544,368.475143507813,846039529,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1989,1.42179879312073,1.52578018771845,0.25,interpolation,IND_1989_national,3.47771181729606,516.539373428544,368.475143507813,846039529,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1990,1.45480780840446,1.35183834704681,0.583333333333333,interpolation,IND_1990_national,3.50362295308511,533.671048111799,376.925698118066,864972221,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1990,1.45480780840446,1.52578018771845,0.416666666666667,interpolation,IND_1990_national,3.50362295308511,533.671048111799,376.925698118066,864972221,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1991,1.4542741110177,1.35183834704681,0.416666666666667,interpolation,IND_1991_national,3.50320401585418,533.391365764634,378.851735772144,883927600,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1991,1.4542741110177,1.52578018771845,0.583333333333333,interpolation,IND_1991_national,3.50320401585418,533.391365764634,378.851735772144,883927600,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1992,1.47624037273508,1.35183834704681,0.25,interpolation,IND_1992_national,3.52044690496325,544.900901935497,380.004777019253,902957070,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1992,1.47624037273508,1.52578018771845,0.75,interpolation,IND_1992_national,3.52044690496325,544.900901935497,380.004777019253,902957070,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1987.5,1993,1.50456838395014,1.35183834704681,0.0833333333333334,interpolation,IND_1993_national,3.54268358603107,559.838421738423,386.615315871049,922118387,TRUE,TRUE,3.42279486195819,IND_1987_NSS-SCH1_V01_M_V02_A_PIP_PC-GROUP,IND_1987_NSS-SCH1_D1_CON_SYNTH,SAS,NSS-SCH1,national,2,1987,1987,1987-1988,6.51827434689447,3.42279486195819,19.4689502716064,0.0978158488869667,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1993,1.50456838395014,1.52578018771845,0.916666666666667,interpolation,IND_1993_national,3.54268358603107,559.838421738423,386.615315871049,922118387,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1994,1.54699199148676,1.52578018771845,0.954545454545455,interpolation,IND_1994_national,3.56457831542902,582.389137223254,396.669374945695,941163767,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,2004.5,1994,1.54699199148676,2.11355885717163,0.0454545454545454,interpolation,IND_1994_national,3.56457831542902,582.389137223254,396.669374945695,941163767,TRUE,TRUE,3.70464727673267,IND_2004_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_2004_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,2004,2004-2005,24.2334059551422,3.70464727673267,19.4689502716064,0.335988998413086,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1995,1.6033649134097,1.52578018771845,0.863636363636364,interpolation,IND_1995_national,3.57851505811138,612.706938794789,411.231314190715,960301044,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,2004.5,1995,1.6033649134097,2.11355885717163,0.136363636363636,interpolation,IND_1995_national,3.57851505811138,612.706938794789,411.231314190715,960301044,TRUE,TRUE,3.70464727673267,IND_2004_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_2004_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,2004,2004-2005,24.2334059551422,3.70464727673267,19.4689502716064,0.335988998413086,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1996,1.66424471793006,1.52578018771845,0.772727272727273,interpolation,IND_1996_national,3.59356601061145,645.941934904826,432.767402030141,979678458,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,2004.5,1996,1.66424471793006,2.11355885717163,0.227272727272727,interpolation,IND_1996_national,3.59356601061145,645.941934904826,432.767402030141,979678458,TRUE,TRUE,3.70464727673267,IND_2004_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_2004_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,2004,2004-2005,24.2334059551422,3.70464727673267,19.4689502716064,0.335988998413086,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,1993.5,1997,1.69733191127654,1.52578018771845,0.681818181818182,interpolation,IND_1997_national,3.60174596091421,664.28779942869,441.86152180287,999133762,TRUE,TRUE,3.5593342471625,IND_1993_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_1993_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,1993,1993-1994,11.7320477589919,3.5593342471625,19.4689502716064,0.16930216550827,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
IND,national,consumption,LIC,2004.5,1997,1.69733191127654,2.11355885717163,0.318181818181818,interpolation,IND_1997_national,3.60174596091421,664.28779942869,441.86152180287,999133762,TRUE,TRUE,3.70464727673267,IND_2004_NSS-SCH1_V01_M_V05_A_PIP_PC-GPWG,IND_2004_NSS-SCH1_D1_CON_GPWG,SAS,NSS-SCH1,national,3,1993 - 2009,2004,2004-2005,24.2334059551422,3.70464727673267,19.4689502716064,0.335988998413086,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,1
